last_updated	id	chi_name	chi_address	district	tel1	tel2	tel3	website	fb_page	remarks	head_ad1_image	head_ad1_href	head_ad1_start	head_ad1_end	head_ad2_image	head_ad2_href	head_ad2_start	head_ad2_end	head_ad3_image	head_ad3_href	head_ad3_start	head_ad3_end	footer_ad1_image	footer_ad1_href	footer_ad1_start	footer_ad1_end	opening_hours	weekday_text	Longitude	Latitude		
2022年5月25日	253	和記寵物專家	新界荃灣橫龍街宏龍工業大廈1402室	荃灣	26759963			http://www.petexpert.hk/	https://www.facebook.com/pages/category/Pet-Supplies/Pet-Expert-%E5%92%8C%E8%A8%98%E5%AF%B5%E7%89%A9%E5%B0%88%E5%AE%B6-110552204561792/										3.Nutrience_Subzero Logo.png										114.116902	22.3649913	N	
2022年5月25日	254	寵物便利店	新界屯門天后路18號南豐工業城5座9樓6-8室	屯門				https://www.ttpet.hk/	https://www.facebook.com/ttpet.hk/										3.Nutrience_Subzero Logo.png										113.967865	22.3885715	N	
2022年5月25日	255	Pet Days	新界屯門藍地大街46號	屯門	2881 0200			www.petpetdaddy.com/	@lovepetdays		1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png										113.983965	22.4188915	N	
2022年5月25日	256	Lala Pet Shop	新界元朗安寧路38號世宙2號地舖	元朗	2544 4922			https://lalapetshop.com.hk/			1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png										114.027879	22.4467627	N	
2022年5月25日	257	京瑋寵物店	新界元朗教育路72號豐裕樓G座地舖	元朗	2944 6038			https://kingwaipetshop.com.hk/	https://www.facebook.com/kingwaipetshop/		1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png										114.02521	22.4431628	N	
2022年5月25日	258	京瑋寵物店	新界元朗金祥坊2號明雲閣地下C舖	元朗	2443 2577			https://kingwaipetshop.com.hk/	https://www.facebook.com/kingwaipetshop/										3.Nutrience_Subzero Logo.png										114.02657	22.4418734	N	
2022年5月25日	259	北京狗糧專賣店	新界元朗又新街19號地下	元朗	2470 1928						1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png										114.031195	22.443881	N	
2022年5月25日	260	Hooment	新界元朗公庵路68號溱柏地下G號鋪	元朗	2701 1777			https://www.hooment.com/	https://www.facebook.com/hoomenthk/		1.Northwest Natural Logo.png				2.Brand Logo_nulo.png				3.Nutrience_Subzero Logo.png										114.024657	22.4361967	N	
2022年5月25日	261	唯一寵物	新界元朗泰豐街1號遠東樓號地下	元朗	24701500				https://www.facebook.com/%E5%94%AF%E4%B8%80%E5%AF%B5%E7%89%A9%E7%94%A8%E5%93%81-168689673849735/										3.Nutrience_Subzero Logo.png										114.029869	22.4459795	N	
2022年5月25日	262	新資深寵物	新界元朗又新街建威大廈8號地下B	元朗	2443 0936			https://www.netnetpet.com/	https://www.facebook.com/expet24430936/										3.Nutrience_Subzero Logo.png										114.031286	22.443684	N	
2022年5月25日	263	唐孫女寵物店	新界錦田祠堂村8號地下	元朗	6038 8873				https://www.facebook.com/ringringhouse/		1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png										114.064697	22.43815	N	
2022年5月25日	264	Puppy Doggy	Shop 2, G/F, Kennedy Town Building,27 Kennedy Town Praya,	堅尼地城	96411428				https://www.facebook.com/Puppy-Doggy-1262825080403840/						2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1200'}}]	['星期一: 12:00 - 20:00', '星期二: 12:00 - 20:00', '星期三: 12:00 - 20:00', '星期四: 12:00 - 20:00', '星期五: 12:00 - 20:00', '星期六: 12:00 - 20:00', '星期日: 12:00 - 20:00']	114.131348	22.2848749	N	1200-2000
2022年5月25日	265	Doggies & Friends	西營盤高街55號	西營盤	68769134			https://linktr.ee/doggiesandfriends	https://www.facebook.com/doggiesandfriends/						2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2030'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1130'}}]	['星期一: 11:30 - 20:30', '星期二: 11:30 - 20:30', '星期三: 11:30 - 20:30', '星期四: 11:30 - 20:30', '星期五: 11:30 - 20:30', '星期六: 11:30 - 20:30', '星期日: 11:30 - 20:30']	114.142127	22.2852498	N	1130-2030
2022年5月25日	266	曳曳孫	中環威靈頓街85-89號群英商業大廈2樓B室	中環	66211493										2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '1000'}}]	['星期一: 10:00 - 19:00', '星期二: 10:00 - 19:00', '星期三: 10:00 - 19:00', '星期四: 10:00 - 19:00', '星期五: 10:00 - 19:00', '星期六: 10:00 - 19:00', '星期日: 10:00 - 19:00']	114.154444	22.2833247	N	1000-1900
2022年5月25日	267	Barkyard	半山摩羅廟交加街20號	半山區	66538404										2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1030'}}]	['星期一: 10:30 - 20:00', '星期二: 10:30 - 20:00', '星期三: 10:30 - 20:00', '星期四: 10:30 - 20:00', '星期五: 10:30 - 20:00', '星期六: 10:30 - 20:00', '星期日: 10:30 - 20:00']	114.151092	22.2798962	N	10:30-20:00
2022年5月25日	268	HUNTER	西半山聖士提反里1-2號金鳳閣地下6號	半山區	64227024			http://hunterhongkong.com/	https://www.facebook.com/hongkonghunter/						2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1100'}}]	['星期一: 11:00 - 20:00', '星期二: 11:00 - 20:00', '星期三: 11:00 - 20:00', '星期四: 11:00 - 20:00', '星期五: 11:00 - 20:00', '星期六: 11:00 - 20:00', '星期日: 11:00 - 20:00']	114.142101	22.2842963	N	1100-2000
2022年5月25日	269	愛的寵物店	灣仔莊士敦道25~33號長康大廈地下C舖	灣仔	25752882				https://www.facebook.com/Honeypetshopwc/						2.Brand Logo_nulo.png														114.170549	22.2772256	N	
2022年5月25日	270	Private I Pets	Shop A G/F & Shop A1 & A2 1/F 9 Kingston Street Fashion Walk CWB	銅鑼灣				http://www.psgroup.com.hk/	https://www.facebook.com/PRIVATEiPETS						2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1000'}}]	['星期一: 10:00 - 20:00', '星期二: 10:00 - 20:00', '星期三: 10:00 - 20:00', '星期四: 10:00 - 20:00', '星期五: 10:00 - 20:00', '星期六: 10:00 - 20:00', '星期日: 10:00 - 20:00']	114.186024	22.2819579	N	1000-2000
2022年5月25日	271	三色貓	銅鑼灣利園山道70號鳳鳴大廈10樓H室	銅鑼灣	92278291										2.Brand Logo_nulo.png														114.183961	22.2783529	N	
2022年5月25日	272	花旗	銅鑼灣景隆街32號地鋪	銅鑼灣	6365 4232				https://www.facebook.com/flagshippets/						2.Brand Logo_nulo.png														114.18338	22.2819047	N	
2022年5月25日	273	松之頌	銅鑼灣景隆街海都大廈23號1樓I室	銅鑼灣	96247328				https://www.facebook.com/Poms-tale-%E6%9D%BE%E4%B9%8B%E9%A0%8C-671661406349018/						2.Brand Logo_nulo.png														114.183442	22.2817256	N	
2022年5月25日	274	Puff N Fluff	跑馬地源遠街9號	跑馬地	6180 0613			https://puff-n-fluff.business.site	https://www.facebook.com/PuffNFluff/						2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '1000'}}]	['星期一: 10:00 - 19:00', '星期二: 10:00 - 19:00', '星期三: 10:00 - 19:00', '星期四: 10:00 - 19:00', '星期五: 10:00 - 19:00', '星期六: 10:00 - 19:00', '星期日: 10:00 - 19:00']	114.185945	22.2693298	N	1000-1900
2022年5月25日	275	木星貓舍	天后興發街68號J地舖	天后	61122638			https://www.salajupiter.com	https://www.facebook.com/SalajupiterCat						2.Brand Logo_nulo.png														114.191186	22.284962	N	
2022年5月25日	276	瑪琪寵物美容舍	北角京華道9-27號富利來商場9號地舖	炮台山	98282862										2.Brand Logo_nulo.png														114.191994	22.2886368	N	
2022年5月25日	277	Petapeer	炮台山宏暉大廈地下12號舖	炮台山	91707470				https://www.facebook.com/petapeer						2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2030'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1100'}}]	['星期一: 11:00 - 20:30', '星期二: 11:00 - 20:30', '星期三: 11:00 - 20:30', '星期四: 11:00 - 20:30', '星期五: 11:00 - 20:30', '星期六: 11:00 - 20:30', '星期日: 11:00 - 20:30']	114.192215	22.2886129	N	1100-2030
2022年5月25日	278	毛MODE	北角渣華道8號威邦商業中心地下3號舖	北角	93085651				https://www.facebook.com/momodefamilypetgrooming						2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1100'}}]	['星期一: 11:00 - 20:00', '星期二: 11:00 - 20:00', '星期三: 11:00 - 20:00', '星期四: 11:00 - 20:00', '星期五: 11:00 - 20:00', '星期六: 11:00 - 20:00', '星期日: 11:00 - 20:00']	114.195605	22.2910862	N	1100-2000
2022年5月25日	279	Vetopia Ltd	6B, 昌利大廈206-208 Tsat Tsz Mui Rd, Quarry Bay	鰂魚涌	94296024			www.vetopia.com.hk							2.Brand Logo_nulo.png														114.207796	22.2907979	N	
2022年5月25日	280	狗狗物語	筲箕灣道235號地下	筲箕灣	2885 2220										2.Brand Logo_nulo.png														114.225692	22.2799337	N	
2022年5月25日	281	Rainbow Pet Shop	筲箕灣東大街54-60號	筲箕灣	2134 1457				https://www.facebook.com/rainbowpetshophk						2.Brand Logo_nulo.png														114.229925	22.2795686	N	
2022年5月25日	282	Smiley Pet	柴灣樂軒臺地舖106號	柴灣	97136500										2.Brand Logo_nulo.png														114.240544	22.263897	N	
2022年5月25日	283	貓狗緣	尖沙咀金巴利道86-96地下A舖	尖沙咀	98386113			https://www.doggykittylink.com/							2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1000'}}]	['星期一: 10:00 - 20:00', '星期二: 10:00 - 20:00', '星期三: 10:00 - 20:00', '星期四: 10:00 - 20:00', '星期五: 10:00 - 20:00', '星期六: 10:00 - 20:00', '星期日: 10:00 - 20:00']	114.175727	22.3023723	N	1000-2000
2022年5月25日	284	Pawsmetic	佐敦文苑街8號地下	佐敦	65146554			http://peticare.com.hk/pawsmetic/							2.Brand Logo_nulo.png														114.167006	22.307458	N	
2022年5月25日	285	Kitten Elves (breeder)	Front 1/F, Nathan Apartment, 508Nathan Road, Yau Ma Tei, KL	油麻地	5330 4808				https://www.facebook.com/kittenelvescattery/						2.Brand Logo_nulo.png														114.171037	22.3122236	N	
2022年5月25日	286	Hunter (何文田)	Shop 315, Level 3, Ho Man Tin Plaza, Ho Man Tin Est.	何文田				http://hunterhongkong.com/							2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1100'}}]	['星期一: 11:00 - 20:00', '星期二: 11:00 - 20:00', '星期三: 11:00 - 20:00', '星期四: 11:00 - 20:00', '星期五: 11:00 - 20:00', '星期六: 11:00 - 20:00', '星期日: 11:00 - 20:00']	114.17479	22.316631	N	1100-2000
2022年5月25日	287	寵物角落	九龍何文田亞皆老街100A皆寧大廈地下	旺角	9410 2372				https://www.facebook.com/petscorner.hk						2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2030'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1030'}}]	['星期一: 10:30 - 20:30', '星期二: 10:30 - 20:30', '星期三: 10:30 - 20:30', '星期四: 10:30 - 20:30', '星期五: 10:30 - 20:30', '星期六: 10:30 - 20:30', '星期日: 10:30 - 20:30']	114.173998	22.3199641	N	1030-2030
2022年5月25日	288	長城專業寵物	旺角勝利道 28號地下	旺角	9208 7321										2.Brand Logo_nulo.png														114.174467	22.3197444	N	
2022年5月25日	289	Meowcome	旺角弼街66號地下B店	旺角	9600 1621				https://www.facebook.com/meowcome66						2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1200'}}]	['星期一: 12:00 - 21:00', '星期二: 12:00 - 21:00', '星期三: 12:00 - 21:00', '星期四: 12:00 - 21:00', '星期五: 12:00 - 21:00', '星期六: 12:00 - 21:00', '星期日: 12:00 - 21:00']	114.169859	22.3218494	N	1200-2100
2022年5月25日	290	Donut Meow	G/F, No. 167 Tung Choi Street,mong kok	旺角	98413189										2.Brand Logo_nulo.png														114.169864	22.3219199	N	
2022年5月25日	291	Lovely Pets (MK)	旺角勝利道32號C	旺角	63653672										2.Brand Logo_nulo.png														114.174467	22.3198176	N	
2022年5月25日	292	Mo Mo Grooming	大角咀中匯街14號地舖	大角咀	92361501				https://www.facebook.com/momo.grooming						2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1100'}}]	['星期一: 11:00 - 20:00', '星期二: 11:00 - 20:00', '星期三: 11:00 - 20:00', '星期四: 11:00 - 20:00', '星期五: 11:00 - 20:00', '星期六: 11:00 - 20:00', '星期日: 11:00 - 20:00']	114.161405	22.322638	N	1100-2000
2022年5月25日	293	One Little Pet	荔枝角道93-95號IW Centre11/F	太子	51048298										2.Brand Logo_nulo.png														114.165483	22.3244159	N	
2022年5月25日	294	Petstival	美孚新邨4期百老匯街109-111平台117號舖	美孚	53074604			http://www.petstival.com.hk/							2.Brand Logo_nulo.png														114.142101	22.3360994	N	
2022年5月25日	295	愛的寵物店	深水埗青山道74號舖	深水埗	2361 1916				https://www.facebook.com/honeypetgroup		1.Northwest Natural Logo.png				2.Brand Logo_nulo.png														114.161638	22.334555	N	
2022年5月25日	296	寵物部	深水埗欽洲街25號地下	深水埗	53074604				https://www.facebook.com/poppetshoppop						2.Brand Logo_nulo.png														114.158416	22.329163	N	
2022年5月25日	297	CityU Vet Boutique	九龍深水埗荔枝角道339號丰匯地下	深水埗	3650 3128			https://www.cityuvb.com.hk/	https://www.facebook.com/cityuvb						2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '0900'}}]	['星期一: 09:00 - 19:00', '星期二: 09:00 - 19:00', '星期三: 09:00 - 19:00', '星期四: 09:00 - 19:00', '星期五: 09:00 - 19:00', '星期六: 09:00 - 19:00', '星期日: 09:00 - 19:00']	114.159634	22.328954	N	9:00 - 19:00
2022年5月25日	298	Little Paws	紅磡凱旋工業中心一期10/F,E4室	紅磡	6707 8428				Little Paws - Hung Hom | Facebook						2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1000'}}]	['星期一: 10:00 - 20:00', '星期二: 10:00 - 20:00', '星期三: 10:00 - 20:00', '星期四: 10:00 - 20:00', '星期五: 10:00 - 20:00', '星期六: 10:00 - 20:00', '星期日: 10:00 - 20:00']	114.188868	22.3090686	N	1000-2000
2022年5月25日	299	JCM Cattery HK	土瓜灣貴州街4J號安慶大廈地下B舖	土瓜灣	9145 0888				https://www.facebook.com/jcmcatteryhk						2.Brand Logo_nulo.png														114.19182	22.3171197	N	
2022年5月25日	300	小尾巴	新浦崗大有街2號旺景工業大廈2/F A座	新蒲崗	2117 2131			(littletailshop.com)							2.Brand Logo_nulo.png														114.198937	22.3389	N	
2022年5月25日	301	Monster Pet	G/F, 27 Wan Fung Street, Wong Tai Sin	黃大仙	27768281				https://www.facebook.com/Monster-Pet-279016753031939						2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '1930'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '1000'}}]	['星期一: 10:00 - 19:30', '星期二: 10:00 - 19:30', '星期三: 10:00 - 19:30', '星期四: 10:00 - 19:30', '星期五: 10:00 - 19:30', '星期六: 10:00 - 19:30', '星期日: 10:00 - 19:30']	114.198306	22.3445487	N	1000-1930
2022年5月25日	302	Hunter (九龍城)	九龍城福佬村道44A福興樓地下	九龍城	2368 0678, 6422 7024			http://hunterhongkong.com/			1.Northwest Natural Logo.png				2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1100'}}]	['星期一: 11:00 - 20:00', '星期二: 11:00 - 20:00', '星期三: 11:00 - 20:00', '星期四: 11:00 - 20:00', '星期五: 11:00 - 20:00', '星期六: 11:00 - 20:00', '星期日: 11:00 - 20:00']	114.187701	22.3290762	N	1100-2000
2022年5月25日	303	dog lover	九龍城南角道39號A鋪	九龍城	61333245				https://www.facebook.com/dogdogloverhk						2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1230'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '1230'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1230'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '1230'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1230'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1230'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1230'}}]	['星期一: 12:30 - 22:30', '星期二: 12:30 - 22:30', '星期三: 12:30 - 22:30', '星期四: 12:30 - 22:30', '星期五: 12:30 - 22:30', '星期六: 12:30 - 22:30', '星期日: 12:30 - 22:30']	114.179606	22.3185673	N	1230-2230
2022年5月25日	304	CAT N DOG	慈雲山毓華街52號B	慈雲山	9226 7670										2.Brand Logo_nulo.png														114.20139	22.347097	N	
2022年5月25日	305	Petcific	觀塘開源道54號豐利中心9樓901室	觀塘	6143 2120			www.petcific.com.hk							2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '1400'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1400'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1400'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1400'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1400'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1400'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '1400'}}]	['星期一: 14:00 - 19:00', '星期二: 14:00 - 19:00', '星期三: 14:00 - 19:00', '星期四: 14:00 - 19:00', '星期五: 14:00 - 19:00', '星期六: 14:00 - 19:00', '星期日: 14:00 - 19:00']	114.224097	22.3095383	N	14:00 - 19:00
