last_updated	id	chi_name	chi_address	district	tel1	tel2	tel3	website	fb_page	remarks	head_ad1_image	head_ad1_href	head_ad1_start	head_ad1_end	head_ad2_image	head_ad2_href	head_ad2_start	head_ad2_end	head_ad3_image	head_ad3_href	head_ad3_start	head_ad3_end	footer_ad1_image	footer_ad1_href	footer_ad1_start	footer_ad1_end	opening_hours	weekday_text	Latitude	Longitude			temp_24	temp_open_hr	count_ads
2022年5月25日	283	貓狗緣	尖沙咀金巴利道86-96地下A舖	尖沙咀	98386113			https://www.doggykittylink.com/							2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1000'}}]	['星期一: 10:00 - 20:00', '星期二: 10:00 - 20:00', '星期三: 10:00 - 20:00', '星期四: 10:00 - 20:00', '星期五: 10:00 - 20:00', '星期六: 10:00 - 20:00', '星期日: 10:00 - 20:00']	22.3023723	114.175727	22.3023723_114.175727		N	1000-2000	1
2022年5月25日	366	犬之樂園	新界屯門置樂區嘉喜利大廈4號地下	屯門	2613 5806				https://www.facebook.com/%E7%8A%AC%E4%B9%8B%E6%A8%82%E5%9C%92Pets-paradise-527944873932197/		1.Northwest Natural Logo.png				2.Brand Logo_nulo.png				3.Nutrience_Subzero Logo.png								[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1200'}}]	['星期一: 12:00 - 20:00', '星期二: 12:00 - 20:00', '星期三: 12:00 - 20:00', '星期四: 12:00 - 20:00', '星期五: 12:00 - 20:00', '星期六: 12:00 - 20:00', '星期日: 12:00 - 20:00']	22.388466	113.980053	22.388466_113.980053		N	12:00-20:00	3
2022年5月25日	254	寵物便利店	新界屯門天后路18號南豐工業城5座9樓6-8室	屯門				https://www.ttpet.hk/	https://www.facebook.com/ttpet.hk/										3.Nutrience_Subzero Logo.png										22.3885715	113.967865	22.3885715_113.967865		N		1
2022年5月25日	367	Pet Market	屯門天后路18號南豐工業城5座9樓6,7,8 室	屯門	2414 3122			https://www.petmarket.com.hk/	https://www.facebook.com/petmarkethk/		1.Northwest Natural Logo.png				2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '1000'}}]	['星期一: 10:00 - 19:00', '星期二: 10:00 - 19:00', '星期三: 10:00 - 19:00', '星期四: 10:00 - 19:00', '星期五: 10:00 - 19:00', '星期六: 10:00 - 16:00', '星期日: 休息']	22.388572	113.96787	22.388572_113.96787		N	星期一 - 五   10:00 - 19:00   星期六:   10:00 - 16:00   星期日:   休息中	2
2022年5月25日	371	樂高寵物	新界屯門時代廣場南翼地下18鋪	屯門	Tel: (852) 2420 1955      WhatsApp: (852) 5228 2240			https://www.legopet.com.hk/	https://www.facebook.com/legopet		1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png								[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]	['星期一: 11:00 - 21:00', '星期二: 11:00 - 21:00', '星期三: 11:00 - 21:00', '星期四: 11:00 - 21:00', '星期五: 11:00 - 21:00', '星期六: 11:00 - 21:00', '星期日: 11:00 - 21:00']	22.392208	113.97586	22.392208_113.97586		N	星期一 至 星期日(Mon-Sun)      11:00AM - 21:00PM	2
2022年5月25日	370	喵之蟲	新界屯門華都花園商場1樓31C	屯門	5964 8816			https://meowbeetles.boutir.com/	https://www.facebook.com/meowbeetles/		1.Northwest Natural Logo.png																		22.392367	113.97797	22.392367_113.97797				1
2022年5月25日	324	Hunter	屯門時代廣場北翼2樓36-37號	屯門	2368 8825			http://hunterhongkong.com/							2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1100'}}]	['星期一: 11:00 - 20:00', '星期二: 11:00 - 20:00', '星期三: 11:00 - 20:00', '星期四: 11:00 - 20:00', '星期五: 11:00 - 20:00', '星期六: 11:00 - 20:00', '星期日: 11:00 - 20:00']	22.3931642	113.975761	22.3931642_113.975761		N	11:00 - 20:00	1
2022年5月25日	368	寵物美容屋	新界屯門新墟德政圍海盛大廈6號地鋪	屯門	5578 4462			gpetshouse.com			1.Northwest Natural Logo.png				2.Brand Logo_nulo.png				3.Nutrience_Subzero Logo.png										22.395267	113.97486	22.395267_113.97486		N		3
2022年5月25日	323	星星寵物	新界青山公路屯門藍地段100號地舖	屯門	61667412				www.facebook.com/星星寵物水族-602906686835734/						2.Brand Logo_nulo.png														22.4177558	113.981885	22.4177558_113.981885		N		1
2022年5月25日	255	Pet Days	新界屯門藍地大街46號	屯門	2881 0200			www.petpetdaddy.com/	@lovepetdays		1.Northwest Natural Logo.png				2.Brand Logo_nulo.png				3.Nutrience_Subzero Logo.png								[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1100'}}]	['星期一: 11:00 - 20:00', '星期二: 11:00 - 20:00', '星期三: 11:00 - 20:00', '星期四: 11:00 - 20:00', '星期五: 11:00 - 20:00', '星期六: 11:00 - 20:00', '星期日: 11:00 - 20:00']	22.4188915	113.983965	22.4188915_113.983965		N	11:00 - 20:00	3
2022年5月25日	369	Pet Print	屯門藍地大街No.20號	屯門	9687 0650			http://petprintpetshop.com/	https://www.facebook.com/PetPrintLamTei/		1.Northwest Natural Logo.png																		22.4191	113.98337	22.4191_113.98337				1
2022年5月25日	304	CAT N DOG	慈雲山毓華街52號B	慈雲山	9226 7670										2.Brand Logo_nulo.png														22.347097	114.20139	22.347097_114.20139		N		1
2022年5月25日	300	小尾巴	新浦崗大有街2號旺景工業大廈2/F A座	新蒲崗	2117 2131			(littletailshop.com)							2.Brand Logo_nulo.png														22.3389	114.198937	22.3389_114.198937		N		1
2022年5月25日	349	樂高寵物	九龍旺角太平道4號B	旺角	Tel: (852) 2712 0138      WhatsApp: (852) 5228 2793			https://www.legopet.com.hk/	https://www.facebook.com/legopet		1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png								[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]	['星期一: 11:00 - 21:00', '星期二: 11:00 - 21:00', '星期三: 11:00 - 21:00', '星期四: 11:00 - 21:00', '星期五: 11:00 - 21:00', '星期六: 11:00 - 21:00', '星期日: 11:00 - 21:00']	22.3182139	114.1740688	22.3182139037554_114.174068758984		N	星期一 至 星期日(Mon-Sun)   11:00AM - 21:00PM	2
2022年5月25日	350	A+寵物專門店	九龍旺角太平道4號A	旺角	2711 6909			https://www.apluspet.com.hk/	https://www.facebook.com/APLUSPetstore/		1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png										22.31812618	114.1742518	22.3181261771569_114.174251781655		N		2
2022年5月25日	288	長城專業寵物	旺角勝利道 28號地下	旺角	9208 7321										2.Brand Logo_nulo.png														22.3197444	114.174467	22.3197444_114.174467		N		1
2022年5月25日	291	Lovely Pets (MK)	旺角勝利道32號C	旺角	63653672										2.Brand Logo_nulo.png														22.3198176	114.174467	22.3198176_114.174467		N		1
2022年5月25日	287	寵物角落	九龍何文田亞皆老街100A皆寧大廈地下	旺角	9410 2372				https://www.facebook.com/petscorner.hk						2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2030'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1030'}}]	['星期一: 10:30 - 20:30', '星期二: 10:30 - 20:30', '星期三: 10:30 - 20:30', '星期四: 10:30 - 20:30', '星期五: 10:30 - 20:30', '星期六: 10:30 - 20:30', '星期日: 10:30 - 20:30']	22.3199641	114.173998	22.3199641_114.173998		N	1030-2030	1
2022年5月25日	348	寵物城	九龍旺角通菜街149號地下	旺角	26260875			https://www.megapet.com.hk/			1.Northwest Natural Logo.png																		22.321572	114.16997	22.321572_114.16997				1
2022年5月25日	211	力高寵物屋	九龍旺角通菜街161號	旺角	2392 4998						1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png								[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]	['星期一: 11:00 - 21:00', '星期二: 11:00 - 21:00', '星期三: 11:00 - 21:00', '星期四: 11:00 - 21:00', '星期五: 11:00 - 21:00', '星期六: 11:00 - 21:00', '星期日: 11:00 - 21:00']	22.3217487	114.169954	22.3217487_114.169954		N	11:00AM - 21:00PM	2
2022年5月25日	289	Meowcome	旺角弼街66號地下B店	旺角	9600 1621				https://www.facebook.com/meowcome66						2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1200'}}]	['星期一: 12:00 - 21:00', '星期二: 12:00 - 21:00', '星期三: 12:00 - 21:00', '星期四: 12:00 - 21:00', '星期五: 12:00 - 21:00', '星期六: 12:00 - 21:00', '星期日: 12:00 - 21:00']	22.3218494	114.169859	22.3218494_114.169859		N	1200-2100	1
2022年5月25日	290	Donut Meow	G/F, No. 167 Tung Choi Street,mong kok	旺角	98413189										2.Brand Logo_nulo.png														22.3219199	114.169864	22.3219199_114.169864		N		1
2022年5月25日	282	Smiley Pet	柴灣樂軒臺地舖106號	柴灣	97136500										2.Brand Logo_nulo.png														22.263897	114.240544	22.263897_114.240544		N		1
2022年5月25日	235	狗農村	新界沙田新田村72號地下	沙田	2687 3326				https://www.facebook.com/dogvillageHK/		1.Northwest Natural Logo.png				2.Brand Logo_nulo.png				3.Nutrience_Subzero Logo.png										22.372115	114.183156	22.372115_114.183156		N		3
2022年5月25日	386	國際寵物店	沙田正街3-9號希爾頓中心地下, 3B-C舖	沙田	2601 1389				https://www.facebook.com/ipethousehk/		1.Northwest Natural Logo.png				2.Brand Logo_nulo.png														22.37936	114.18681	22.37936_114.18681		N		2
2022年5月25日	236	樂高寵物	新界沙田中心3樓54號舖	沙田	Tel: (852) 2420 0238       WhatsApp: (852) 9207 3198			https://www.legopet.com.hk/	https://www.facebook.com/legopet		1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png								[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]	['星期一: 11:00 - 21:00', '星期二: 11:00 - 21:00', '星期三: 11:00 - 21:00', '星期四: 11:00 - 21:00', '星期五: 11:00 - 21:00', '星期六: 11:00 - 21:00', '星期日: 11:00 - 21:00']	22.3845876	114.191257	22.3845876_114.191257		N	星期一 至 星期日(Mon-Sun)   11:00AM - 21:00PM	2
2022年5月25日	219	寵物便利店	九龍油塘鯉魚門道80號鯉魚門廣場地下街市8號舖	油塘															3.Nutrience_Subzero Logo.png										22.2964001	114.239419	22.2964001_114.239419		N		1
2022年5月25日	285	Kitten Elves (breeder)	Front 1/F, Nathan Apartment, 508Nathan Road, Yau Ma Tei, KL	油麻地	5330 4808				https://www.facebook.com/kittenelvescattery/						2.Brand Logo_nulo.png														22.3122236	114.171037	22.3122236_114.171037		N		1
2022年5月25日	218	寵物堡	九龍油麻地廣東道826號	油麻地	26041020			https://www.dog818.com/			1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png										22.3132757	114.168451	22.3132757_114.168451		N		2
2022年5月25日	372	寵物巴打	新界元朗洪水橋田心路23號C3舖	洪水橋	2333 3382				https://petbrothers.hk/		1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png								[{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '1300'}}]	['星期一: 13:00 - 19:00', '星期二: 13:00 - 19:00', '星期三: 休息', '星期四: 13:00 - 19:00', '星期五: 13:00 - 19:00', '星期六: 13:00 - 19:00', '星期日: 13:00 - 19:00']	22.434968	113.99556	22.434968_113.99556		N	星期一至星期五 下午1時正至下午7時正(星期三及公眾假期休息)   星期六及星期日 下午1時正至下午7時正	2
2022年5月25日	297	CityU Vet Boutique	九龍深水埗荔枝角道339號丰匯地下	深水埗	3650 3128			https://www.cityuvb.com.hk/	https://www.facebook.com/cityuvb						2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '0900'}}]	['星期一: 09:00 - 19:00', '星期二: 09:00 - 19:00', '星期三: 09:00 - 19:00', '星期四: 09:00 - 19:00', '星期五: 09:00 - 19:00', '星期六: 09:00 - 19:00', '星期日: 09:00 - 19:00']	22.328954	114.159634	22.328954_114.159634		N	9:00 - 19:00	1
2022年5月25日	296	寵物部	深水埗欽洲街25號地下	深水埗	53074604				https://www.facebook.com/poppetshoppop						2.Brand Logo_nulo.png														22.329163	114.158416	22.329163_114.158416		N		1
2022年5月25日	214	貓犬站	九龍深水步欽州街56號A舖	深水埗	5592 0092				https://www.facebook.com/%E8%B2%93%E7%8A%AC%E7%AB%99-2273896199517016/		1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png										22.3306136	114.160308	22.3306136_114.160308		N		2
2022年5月25日	215	嘉利糧社專賣店	九龍深水步欽州街110號	深水埗	2386 8366				https://zh-hk.facebook.com/pages/category/Pet-Supplies/1896165763986854/										3.Nutrience_Subzero Logo.png										22.3330962	114.162537	22.3330962_114.162537		N		1
2022年5月25日	295	愛的寵物店	深水埗青山道74號舖	深水埗	2361 1916				https://www.facebook.com/honeypetgroup		1.Northwest Natural Logo.png				2.Brand Logo_nulo.png														22.334555	114.161638	22.334555_114.161638		N		2
2022年5月25日	213	我的寵物美容專門店	九龍長沙灣青山道205-209號春暉大廈地下E	深水埗	2728 2808														3.Nutrience_Subzero Logo.png										22.3361378	114.159008	22.3361378_114.159008		N		1
2022年5月25日	220	第一寵物	新界西貢清水灣道銀線灣廣場8樓803鋪商店	清水灣	2887 5753														3.Nutrience_Subzero Logo.png										22.32084647	114.2715866	22.3208464672273_114.271586568531		N		1
2022年5月25日	269	愛的寵物店	灣仔莊士敦道25~33號長康大廈地下C舖	灣仔	25752882				https://www.facebook.com/Honeypetshopwc/						2.Brand Logo_nulo.png														22.2772256	114.170549	22.2772256_114.170549		N		1
2022年5月25日	225	PetChill HK	新界火炭坳背灣街27-31號協興工業中心10樓D室（火炭站D出口直行，旭禾苑旁）	火炭	9888 8470			https://www.petchillhk.com/	https://www.facebook.com/dogchillhk		1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png										22.3968516	114.195675	22.3968516_114.195675		N		2
2022年5月25日	333	國際寵物店	火炭坳背灣街2-12號威力工業中心地下R3B	火炭	2601 1389				https://www.facebook.com/ipethousehk/						2.Brand Logo_nulo.png														22.3973884	114.196139	22.3973884_114.196139		N		1
2022年5月25日	224	M9CC Pet Shop	新界火炭山尾街43-47號環球工業中心824室	火炭	9665 9399			https://www.m9cc.com.hk/	https://www.facebook.com/m9ccpetshop		1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png										22.3988661	114.190659	22.3988661_114.190659		N		2
2022年5月25日	223	寵愛基地	新界火炭坳背灣街30-32號華耀工業中心1/F 11L 室	火炭	6096 7086			https://www.lovelypetsbase.com/	https://www.facebook.com/lovelypetsbase/										3.Nutrience_Subzero Logo.png										22.3991436	114.19381	22.3991436_114.19381		N		1
2022年5月25日	277	Petapeer	炮台山宏暉大廈地下12號舖	炮台山	91707470				https://www.facebook.com/petapeer						2.Brand Logo_nulo.png												[{'close': {'day': 0, 'time': '2030'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1100'}}]	['星期一: 11:00 - 20:30', '星期二: 11:00 - 20:30', '星期三: 11:00 - 20:30', '星期四: 11:00 - 20:30', '星期五: 11:00 - 20:30', '星期六: 11:00 - 20:30', '星期日: 11:00 - 20:30']	22.2886129	114.192215	22.2886129_114.192215		N	1100-2030	1
2022年5月25日	276	瑪琪寵物美容舍	北角京華道9-27號富利來商場9號地舖	炮台山	98282862										2.Brand Logo_nulo.png														22.2886368	114.191994	22.2886368_114.191994		N		1
2022年5月25日	281	Rainbow Pet Shop	筲箕灣東大街54-60號	筲箕灣	2134 1457				https://www.facebook.com/rainbowpetshophk						2.Brand Logo_nulo.png														22.2795686	114.229925	22.2795686_114.229925		N		1
2022年5月25日	280	狗狗物語	筲箕灣道235號地下	筲箕灣	2885 2220										2.Brand Logo_nulo.png														22.2799337	114.225692	22.2799337_114.225692		N		1
2022年5月25日	380	樂高寵物	新界粉嶺聯和墟和豐街33號地下	粉嶺	​​Tel: (852) 6263 3089      WhatsApp: (852) 6263 3089			https://www.legopet.com.hk/	https://www.facebook.com/legopet		1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png								[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]	['星期一: 11:00 - 21:00', '星期二: 11:00 - 21:00', '星期三: 11:00 - 21:00', '星期四: 11:00 - 21:00', '星期五: 11:00 - 21:00', '星期六: 11:00 - 21:00', '星期日: 11:00 - 21:00']	22.498876	114.14252	22.498876_114.14252		N	星期一 至 星期日(Mon-Sun)   11:00AM - 21:00PM	2
2022年5月25日	221	天天寵物	新界粉嶺聯和墟和豐街45號地下	粉嶺	2520 0096			https://www.ttpet.hk/	https://www.facebook.com/ttpet.hk/		1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png										22.499126	114.142836	22.499126_114.142836		N		2
2022年5月25日	222	滿貫店	新界粉嶺聯和墟和豐街55號地下	粉嶺	2677 6675			https://www.goldenlake.hk/			1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png										22.4992675	114.142973	22.4992675_114.142973		N		2
2022年5月25日	379	犬貓良品	新界粉嶺帝庭軒商場G13號舖	粉嶺	6115 3000	91330626					1.Northwest Natural Logo.png				2.Brand Logo_nulo.png				3.Nutrience_Subzero Logo.png								[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1200'}}]	['星期一: 12:00 - 20:00', '星期二: 12:00 - 20:00', '星期三: 12:00 - 20:00', '星期四: 12:00 - 20:00', '星期五: 12:00 - 20:00', '星期六: 12:00 - 20:00', '星期日: 12:00 - 20:00']	22.5003493	114.143713	22.5003493_114.143713		N	12:00 - 20:00	3
2022年5月25日	204	樂高寵物	九龍紅磡民泰街24號D2舖	紅磡	Tel: (852) 2488 0300      WhatsApp: (852) 5223 1714			https://www.legopet.com.hk/	https://www.facebook.com/legopet		1.Northwest Natural Logo.png								3.Nutrience_Subzero Logo.png								[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]	['星期一: 11:00 - 21:00', '星期二: 11:00 - 21:00', '星期三: 11:00 - 21:00', '星期四: 11:00 - 21:00', '星期五: 11:00 - 21:00', '星期六: 11:00 - 21:00', '星期日: 11:00 - 21:00']	22.3065527	114.188115	22.3065527_114.188115		N	星期一 至 星期日(Mon-Sun)   11:00PM - 21:00PM	2
